Step MaxReplicaForce MaxAtomForce GradV0 GradV1 GradVc EBF EBR RDT RD1 PE1 RD2 PE2 RDN PEN RDN PEN RDN PEN RDN PEN
3700 0.13003777 0.030297268 8.6331246e-15 4.3494325e-15 3.7637807 3.0558798 3.0558798 3.9635411 0 -4117.9513 0.19999574 -4117.5589 0.39999191 -4114.8954 0.60000781 -4114.8967 0.80000407 -4117.5587 1 -4117.9513
3710 0.16306609 0.060872854 8.5873152e-15 4.3494325e-15 3.8830191 3.0456405 3.0456405 3.9635448 0 -4117.9513 0.19999588 -4117.5604 0.39998885 -4114.9056 0.60001077 -4114.9073 0.80000398 -4117.5603 1 -4117.9513
3720 0.19740448 0.08113388 1.1009278e-14 9.1370394e-15 4.0915582 3.0305893 3.0305893 3.9635424 0 -4117.9513 0.19999619 -4117.5619 0.39998032 -4114.9207 0.60002442 -4114.9234 0.80000399 -4117.5618 1 -4117.9513
3730 0.21607195 0.084854886 1.1003854e-14 2.7139968e-15 4.3256466 3.0134017 3.0134017 3.9635417 0 -4117.9513 0.19999346 -4117.5631 0.39998225 -4114.9379 0.60002434 -4114.9415 0.80000849 -4117.563 1 -4117.9513
3740 0.30654438 0.16174406 9.6546724e-15 1.9227152e-15 4.5802005 2.9884496 2.9884496 3.9635764 0 -4117.9513 0.19999192 -4117.5646 0.39999093 -4114.9628 0.60001539 -4114.9662 0.80001108 -4117.5645 1 -4117.9513
3750 0.20356827 0.069836397 8.5350539e-15 6.3581352e-15 4.6674374 2.9735975 2.9735975 3.963546 0 -4117.9513 0.19999104 -4117.5656 0.39998087 -4114.9777 0.60002032 -4114.9805 0.80001085 -4117.5655 1 -4117.9513
3760 0.18152753 0.036233428 8.5189725e-15 6.3581352e-15 4.730451 2.9588345 2.9588345 3.9635798 0 -4117.9513 0.19998877 -4117.5668 0.39998554 -4114.9924 0.60001519 -4114.995 0.80001214 -4117.5667 1 -4117.9513
3770 0.20899659 0.061828194 8.6243054e-15 5.1264398e-15 4.7350785 2.9384239 2.9384239 3.9647118 0 -4117.9513 0.19993197 -4117.5682 0.39999871 -4115.0128 0.60000591 -4115.0149 0.80006846 -4117.5681 1 -4117.9513
3780 0.18820992 0.047046626 8.6087487e-15 5.0981265e-15 4.6663625 2.9219424 2.9219424 3.9677647 0 -4117.9513 0.19980002 -4117.5688 0.40000449 -4115.0293 0.6000039 -4115.0313 0.80020221 -4117.5688 1 -4117.9513
3790 0.15585027 0.022190847 8.6091067e-15 5.2525627e-15 4.6430352 2.9073179 2.9073179 3.9701589 0 -4117.9513 0.19978093 -4117.569 0.399968 -4115.0439 0.60003808 -4115.0458 0.80022244 -4117.5689 1 -4117.9513
3800 0.20829984 0.10001581 8.5476809e-15 2.7139968e-15 4.6321937 2.8936903 2.8936903 3.9713822 0 -4117.9513 0.19985059 -4117.5693 0.3999515 -4115.0576 0.60005267 -4115.0594 0.80015221 -4117.5692 1 -4117.9513
3810 0.16042058 0.045485539 8.5476809e-15 2.7139968e-15 4.6218345 2.8825159 2.8825159 3.9717915 0 -4117.9513 0.19990722 -4117.57 0.39995903 -4115.0687 0.6000444 -4115.0705 0.80009499 -4117.5699 1 -4117.9513
3820 0.14635453 0.013416239 8.5476809e-15 2.7154474e-15 4.6144293 2.8733551 2.8733551 3.9719439 0 -4117.9513 0.19994003 -4117.5708 0.39996898 -4115.0779 0.6000338 -4115.0797 0.80006177 -4117.5707 1 -4117.9513
3830 0.14610501 0.0146679 8.5476809e-15 2.7154474e-15 4.6079959 2.8637756 2.8637756 3.9719997 0 -4117.9513 0.19996341 -4117.5718 0.39997425 -4115.0875 0.60002785 -4115.0892 0.80003802 -4117.5717 1 -4117.9513
3840 0.16002607 0.047116667 8.5874244e-15 2.8167571e-15 4.6019627 2.8527287 2.8527287 3.9719922 0 -4117.9513 0.19998054 -4117.573 0.39998586 -4115.0985 0.60001587 -4115.1002 0.80002054 -4117.5729 1 -4117.9513
3850 0.16586917 0.056030239 8.22357e-15 2.6895088e-15 4.5968791 2.8433342 2.8433342 3.9719469 0 -4117.9513 0.19998879 -4117.5742 0.39998591 -4115.1079 0.60001571 -4115.1096 0.80001216 -4117.5741 1 -4117.9513
3860 0.16288538 0.052187192 8.22357e-15 2.6895088e-15 4.5922656 2.8342769 2.8342769 3.9718817 0 -4117.9513 0.19999399 -4117.5753 0.39998884 -4115.117 0.60001258 -4115.1187 0.80000684 -4117.5752 1 -4117.9513
3870 0.14740474 0.022497998 8.5476809e-15 2.7154474e-15 4.5881767 2.8250289 2.8250289 3.9717965 0 -4117.9513 0.19999785 -4117.5764 0.39999048 -4115.1262 0.60001068 -4115.1279 0.80000287 -4117.5763 1 -4117.9513
3880 0.21684356 0.11061948 8.5629887e-15 6.6832138e-15 4.5836109 2.8138275 2.8138275 3.9717083 0 -4117.9513 0.20000022 -4117.5779 0.39998812 -4115.1374 0.60001287 -4115.1391 0.80000035 -4117.5778 1 -4117.9513
3890 0.16880955 0.06098154 8.2723257e-15 6.8043561e-15 4.5789244 2.803325 2.803325 3.9715843 0 -4117.9513 0.20000202 -4117.5792 0.39999359 -4115.1479 0.6000073 -4115.1496 0.79999851 -4117.5791 1 -4117.9513
3900 0.14325506 0.0038657699 8.5608292e-15 6.8053243e-15 4.5745651 2.7947005 2.7947005 3.9714891 0 -4117.9513 0.20000255 -4117.5803 0.39999023 -4115.1566 0.60001063 -4115.1582 0.79999794 -4117.5802 1 -4117.9513
3910 0.14308536 0.0038580698 8.5476809e-15 6.759739e-15 4.5692466 2.783027 2.783027 3.9713592 0 -4117.9513 0.20000372 -4117.5817 0.39998981 -4115.1682 0.6000109 -4115.1699 0.79999669 -4117.5816 1 -4117.9513
3920 0.1429086 0.0038436108 8.161508e-15 2.7084201e-15 4.5654214 2.7724928 2.7724928 3.9712289 0 -4117.9513 0.20000467 -4117.5831 0.3999914 -4115.1788 0.60000897 -4115.1804 0.79999565 -4117.583 1 -4117.9513
3930 0.15404712 0.039399005 1.0099867e-14 7.4401739e-15 4.5599116 2.7597632 2.7597632 3.971081 0 -4117.9513 0.20000437 -4117.5847 0.39998529 -4115.1915 0.6000165 -4115.1932 0.79999608 -4117.5846 1 -4117.9513
3940 0.18094256 0.076246476 1.0099867e-14 7.6458675e-15 4.5567314 2.7504773 2.7504773 3.970964 0 -4117.9513 0.20000386 -4117.5859 0.39998997 -4115.2008 0.60001156 -4115.2024 0.79999685 -4117.5858 1 -4117.9513
3950 0.14657372 0.023563766 1.0123028e-14 5.1759891e-15 4.5527463 2.7413058 2.7413058 3.9708349 0 -4117.9513 0.20000498 -4117.5871 0.39999099 -4115.21 0.60001029 -4115.2116 0.79999572 -4117.587 1 -4117.9513
3960 0.14271217 0.0064956522 1.0213941e-14 5.2588048e-15 4.5488837 2.7316632 2.7316632 3.9707021 0 -4117.9513 0.20000557 -4117.5883 0.39999126 -4115.2196 0.60000978 -4115.2213 0.79999505 -4117.5882 1 -4117.9513
3970 0.17436262 0.069175535 8.3835192e-15 5.2067115e-15 4.5449434 2.7215044 2.7215044 3.9705668 0 -4117.9513 0.20000562 -4117.5896 0.39999189 -4115.2298 0.60000906 -4115.2314 0.79999489 -4117.5895 1 -4117.9513
3980 0.14846413 0.029551784 8.4178164e-15 5.2067115e-15 4.541034 2.7120723 2.7120723 3.9704225 0 -4117.9513 0.20000634 -4117.5908 0.39999318 -4115.2392 0.60000754 -4115.2408 0.79999411 -4117.5907 1 -4117.9513
3990 0.1421057 0.0037666234 8.4178164e-15 5.2588048e-15 4.5373428 2.7024913 2.7024913 3.9702774 0 -4117.9513 0.20000706 -4117.592 0.39999159 -4115.2488 0.6000091 -4115.2504 0.79999333 -4117.5919 1 -4117.9513
4000 0.18185407 0.078263148 9.9784919e-15 1.5923669e-14 4.5347907 2.6886838 2.6886838 3.9700528 0 -4117.9513 0.20000828 -4117.5938 0.39999607 -4115.2626 0.60000434 -4115.2642 0.799992 -4117.5937 1 -4117.9513
4010 0.15659792 0.045636181 8.4168361e-15 1.3300551e-14 4.5304272 2.6803877 2.6803877 3.9698986 0 -4117.9513 0.20000784 -4117.5948 0.39999034 -4115.2709 0.60000962 -4115.2725 0.79999229 -4117.5947 1 -4117.9513
4020 0.14702083 0.026858085 8.4168361e-15 1.3300551e-14 4.526825 2.6714645 2.6714645 3.9697346 0 -4117.9513 0.20000823 -4117.596 0.39999192 -4115.2798 0.60000802 -4115.2814 0.79999179 -4117.5959 1 -4117.9513
4030 0.14172497 0.0037984475 8.4168361e-15 1.2339112e-14 4.523349 2.6620451 2.6620451 3.9695489 0 -4117.9513 0.20000934 -4117.5972 0.3999911 -4115.2892 0.60000867 -4115.2908 0.79999061 -4117.5971 1 -4117.9513
4040 0.17055156 0.064817224 9.2784884e-15 1.1264074e-14 4.5204795 2.6495514 2.6495514 3.9692838 0 -4117.9513 0.20001108 -4117.5988 0.39999503 -4115.3017 0.60000469 -4115.3033 0.79998876 -4117.5987 1 -4117.9513
4050 0.14250581 0.011843001 7.8236346e-15 9.9838658e-15 4.5186407 2.6405281 2.6405281 3.9690632 0 -4117.9513 0.20001229 -4117.5999 0.39999078 -4115.3107 0.60000873 -4115.3123 0.79998749 -4117.5998 1 -4117.9513
4060 0.14169546 0.0052069238 1.3348668e-14 1.3852349e-14 4.5160454 2.6280826 2.6280826 3.9687359 0 -4117.9513 0.20001487 -4117.6016 0.39999744 -4115.3232 0.60000246 -4115.3248 0.79998495 -4117.6015 1 -4117.9513
4070 0.14794176 0.029453237 4.1998974e-15 6.8429667e-15 4.5165891 2.6168441 2.6168441 3.9683889 0 -4117.9513 0.20001669 -4117.603 0.39998632 -4115.3344 0.6000103 -4115.336 0.79998244 -4117.6029 1 -4117.9513
4080 0.14762702 0.028752996 4.262529e-15 6.8429667e-15 4.5177435 2.607825 2.607825 3.9680592 0 -4117.9513 0.20001891 -4117.6042 0.39998878 -4115.3434 0.6000086 -4115.345 0.79997983 -4117.6041 1 -4117.9513
4090 0.16362476 0.056263566 4.1908079e-15 6.7787631e-15 4.5211965 2.5984746 2.5984746 3.9676452 0 -4117.9513 0.20002356 -4117.6055 0.39998954 -4115.3528 0.60000832 -4115.3543 0.79997522 -4117.6054 1 -4117.9513
4100 0.17839189 0.074009448 4.1393894e-15 7.4132742e-15 4.5294139 2.5885748 2.5885748 3.9670666 0 -4117.9513 0.20003169 -4117.6068 0.39999198 -4115.3627 0.60000614 -4115.3643 0.79996724 -4117.6067 1 -4117.9513
4110 0.15353787 0.033816181 2.7062954e-15 5.8667562e-15 4.5477983 2.5786577 2.5786577 3.9662502 0 -4117.9513 0.20004572 -4117.6082 0.39998818 -4115.3726 0.60000985 -4115.3742 0.79995328 -4117.6081 1 -4117.9513
4120 0.15947169 0.032316829 2.7062954e-15 5.8667562e-15 4.5820573 2.569176 2.569176 3.9651785 0 -4117.9513 0.20006324 -4117.6096 0.39998717 -4115.3821 0.60001015 -4115.3837 0.79993569 -4117.6095 1 -4117.9513
4130 0.17182159 0.049474158 2.7062954e-15 5.8667562e-15 4.6215833 2.5583014 2.5583014 3.9641089 0 -4117.9513 0.20006443 -4117.6111 0.39999054 -4115.393 0.60000573 -4115.3946 0.79993419 -4117.6111 1 -4117.9513
4140 0.15641648 0.033933216 6.435233e-15 8.1964619e-15 4.6293083 2.5460482 2.5460482 3.963643 0 -4117.9513 0.20003346 -4117.6128 0.40000258 -4115.4052 0.599994 -4115.4068 0.79996487 -4117.6127 1 -4117.9513
4150 0.14584419 0.0067406622 5.9277529e-15 8.0868281e-15 4.6226656 2.5356141 2.5356141 3.9635684 0 -4117.9513 0.20001247 -4117.614 0.39999573 -4115.4157 0.60000155 -4115.4172 0.79998595 -4117.6139 1 -4117.9513
4160 0.14654623 0.016210547 5.4042937e-15 8.0414642e-15 4.6142599 2.5237357 2.5237357 3.9635534 0 -4117.9513 0.20000134 -4117.6154 0.39999438 -4115.4275 0.6000035 -4115.4291 0.79999734 -4117.6153 1 -4117.9513
4170 0.1474757 0.021423476 5.356543e-15 7.3188955e-15 4.6065003 2.5127715 2.5127715 3.963551 0 -4117.9513 0.19999706 -4117.6166 0.39999125 -4115.4385 0.60000711 -4115.4401 0.80000189 -4117.6165 1 -4117.9513
4180 0.14509331 0.01247978 5.3150342e-15 7.3478957e-15 4.5989469 2.5021331 2.5021331 3.9635495 0 -4117.9513 0.19999567 -4117.6177 0.39998797 -4115.4491 0.60001066 -4115.4507 0.80000349 -4117.6176 1 -4117.9513
4190 0.16463105 0.056215315 5.3150342e-15 7.3170383e-15 4.5922833 2.4917634 2.4917634 3.9635551 0 -4117.9513 0.19999455 -4117.6189 0.3999894 -4115.4595 0.60000944 -4115.4611 0.80000474 -4117.6188 1 -4117.9513
4200 0.15245467 0.036049114 5.3150342e-15 7.3170383e-15 4.5856577 2.4821607 2.4821607 3.9635512 0 -4117.9513 0.19999433 -4117.6199 0.3999904 -4115.4691 0.60000863 -4115.4707 0.80000507 -4117.6198 1 -4117.9513
4210 0.14632853 0.020750612 5.3150342e-15 7.3478957e-15 4.5789375 2.47212 2.47212 3.9635493 0 -4117.9513 0.19999454 -4117.621 0.39998807 -4115.4791 0.60001118 -4115.4807 0.80000497 -4117.6209 1 -4117.9513
4220 0.1495464 0.030487154 5.3150342e-15 7.3478957e-15 4.5717304 2.4617551 2.4617551 3.9635502 0 -4117.9513 0.19999447 -4117.6221 0.39998781 -4115.4895 0.60001159 -4115.4911 0.80000514 -4117.622 1 -4117.9513
4230 0.15141488 0.035400295 5.9237878e-15 7.3618467e-15 4.5643935 2.4505243 2.4505243 3.9635509 0 -4117.9513 0.19999478 -4117.6233 0.39999349 -4115.5007 0.60000601 -4115.5023 0.80000491 -4117.6232 1 -4117.9513
4240 0.14616053 0.022460683 5.3150342e-15 7.4737495e-15 4.557124 2.4401334 2.4401334 3.9635493 0 -4117.9513 0.19999483 -4117.6244 0.39998845 -4115.5111 0.60001093 -4115.5127 0.80000487 -4117.6243 1 -4117.9513
4250 0.14261833 0.0053501722 5.3150342e-15 7.4737495e-15 4.5500827 2.4301236 2.4301236 3.9635483 0 -4117.9513 0.19999464 -4117.6254 0.39998778 -4115.5211 0.60001164 -4115.5227 0.80000506 -4117.6254 1 -4117.9513
4260 0.14902577 0.031635388 5.367175e-15 8.2226666e-15 4.5415058 2.4181435 2.4181435 3.9635501 0 -4117.9513 0.19999493 -4117.6267 0.39999245 -4115.5331 0.60000719 -4115.5347 0.80000483 -4117.6267 1 -4117.9513
4270 0.14309057 0.012810709 5.4193828e-15 8.2226666e-15 4.5349696 2.4086491 2.4086491 3.9635483 0 -4117.9513 0.19999472 -4117.6278 0.399989 -4115.5426 0.60001079 -4115.5442 0.80000512 -4117.6277 1 -4117.9513
4280 0.15180352 0.038467968 6.7864478e-15 2.5631736e-15 4.5264729 2.3958805 2.3958805 3.9635511 0 -4117.9513 0.19999535 -4117.6291 0.39999512 -4115.5554 0.6000047 -4115.557 0.80000454 -4117.629 1 -4117.9513
4290 0.1473904 0.029364622 3.9080267e-15 1.6635826e-15 4.517119 2.3840774 2.3840774 3.9635498 0 -4117.9513 0.19999562 -4117.6304 0.39998504 -4115.5672 0.60001462 -4115.5688 0.80000426 -4117.6303 1 -4117.9513
4300 0.1604353 0.053991361 3.9006275e-15 1.740997e-15 4.5105571 2.3741963 2.3741963 3.9635542 0 -4117.9513 0.19999422 -4117.6314 0.39998775 -4115.5771 0.6000119 -4115.5786 0.80000562 -4117.6314 1 -4117.9513
4310 0.14345796 0.018843254 3.2738713e-15 2.6609373e-15 4.5030168 2.363917 2.363917 3.9635488 0 -4117.9513 0.19999461 -4117.6325 0.39999228 -4115.5873 0.60000741 -4115.5889 0.80000523 -4117.6325 1 -4117.9513
4320 0.14726975 0.030864894 3.4670105e-15 3.3030461e-15 4.4955613 2.3538921 2.3538921 3.96355 0 -4117.9513 0.19999448 -4117.6336 0.39998903 -4115.5974 0.60001068 -4115.5989 0.80000536 -4117.6335 1 -4117.9513
4330 0.14539144 0.026684417 3.4670105e-15 3.3030461e-15 4.4887357 2.3445443 2.3445443 3.9635495 0 -4117.9513 0.19999443 -4117.6346 0.39998875 -4115.6067 0.60001105 -4115.6083 0.80000543 -4117.6345 1 -4117.9513
4340 0.15012338 0.038105794 3.4670105e-15 3.4236195e-15 4.4812811 2.3348177 2.3348177 3.9635511 0 -4117.9513 0.19999447 -4117.6357 0.39998838 -4115.6164 0.6000115 -4115.618 0.80000543 -4117.6356 1 -4117.9513
4350 0.18051353 0.081128744 3.2738713e-15 3.3030461e-15 4.4743773 2.3246951 2.3246951 3.9635624 0 -4117.9513 0.19999411 -4117.6368 0.39999075 -4115.6266 0.60000914 -4115.6281 0.80000582 -4117.6367 1 -4117.9513
4360 0.14429095 0.025484363 3.9066466e-15 3.3120275e-15 4.4661491 2.3149816 2.3149816 3.9635494 0 -4117.9513 0.19999478 -4117.6378 0.39998829 -4115.6363 0.60001149 -4115.6378 0.80000514 -4117.6377 1 -4117.9513
4370 0.14190405 0.018280185 3.9066466e-15 3.3105483e-15 4.4584997 2.3053644 2.3053644 3.9635488 0 -4117.9513 0.19999455 -4117.6388 0.39998807 -4115.6459 0.60001164 -4115.6474 0.80000533 -4117.6387 1 -4117.9513
4380 0.14209971 0.019944444 2.5909592e-15 3.3059531e-15 4.4506661 2.2942578 2.2942578 3.963549 0 -4117.9513 0.19999497 -4117.64 0.39999385 -4115.657 0.60000591 -4115.6585 0.8000049 -4117.6399 1 -4117.9513
4390 0.14032844 0.013459493 3.7653651e-15 8.781353e-15 4.44296 2.2842381 2.2842381 3.9635485 0 -4117.9513 0.19999443 -4117.6411 0.39998737 -4115.667 0.6000123 -4115.6685 0.80000542 -4117.641 1 -4117.9513
4400 0.20137156 0.10429852 3.7808393e-15 3.5964778e-15 4.4351637 2.2721829 2.2721829 3.9635717 0 -4117.9513 0.19999393 -4117.6424 0.39999188 -4115.6791 0.6000079 -4115.6806 0.80000594 -4117.6423 1 -4117.9513
4410 0.13921278 0.010175889 3.4725143e-15 4.3361615e-15 4.4257488 2.2628783 2.2628783 3.9635482 0 -4117.9513 0.19999479 -4117.6434 0.39999068 -4115.6884 0.60000938 -4115.6899 0.80000517 -4117.6433 1 -4117.9513
4420 0.14540958 0.032422033 3.4565043e-15 4.1599878e-15 4.4174932 2.2527254 2.2527254 3.9635503 0 -4117.9513 0.19999463 -4117.6445 0.39998854 -4115.6985 0.60001164 -4115.7 0.8000054 -4117.6444 1 -4117.9513
4430 0.15674089 0.053321083 3.4565043e-15 4.1599878e-15 4.4098961 2.2432879 2.2432879 3.9635545 0 -4117.9513 0.19999438 -4117.6455 0.399989 -4115.708 0.60001112 -4115.7095 0.80000568 -4117.6454 1 -4117.9513
4440 0.16278427 0.062334439 3.4565043e-15 4.1599878e-15 4.401838 2.2336891 2.2336891 3.9635568 0 -4117.9513 0.19999435 -4117.6465 0.39999096 -4115.7176 0.60000911 -4115.7191 0.80000569 -4117.6465 1 -4117.9513
4450 0.13979071 0.018039585 3.4725143e-15 4.3880422e-15 4.3933371 2.2241817 2.2241817 3.9635489 0 -4117.9513 0.19999478 -4117.6476 0.39999022 -4115.7271 0.60000976 -4115.7286 0.80000523 -4117.6475 1 -4117.9513
4460 0.22495829 0.12825929 2.2625583e-15 8.2497435e-15 4.3834693 2.2122228 2.2122228 3.9635852 0 -4117.9513 0.19999367 -4117.6489 0.39998719 -4115.739 0.60001267 -4115.7405 0.8000063 -4117.6488 1 -4117.9513
4470 0.13848031 0.015058943 2.1747096e-15 8.1211132e-15 4.3748645 2.2035306 2.2035306 3.9635486 0 -4117.9513 0.19999449 -4117.6498 0.39998937 -4115.7477 0.60001035 -4115.7492 0.80000541 -4117.6497 1 -4117.9513
4480 0.13816623 0.014926738 2.1747096e-15 8.1211132e-15 4.3656071 2.1932192 2.1932192 3.9635486 0 -4117.9513 0.19999469 -4117.6509 0.39998752 -4115.758 0.60001243 -4115.7595 0.80000522 -4117.6508 1 -4117.9513
4490 0.16809015 0.071210783 2.1747096e-15 8.1211132e-15 4.3565525 2.182784 2.182784 3.96356 0 -4117.9513 0.1999943 -4117.6521 0.39999137 -4115.7685 0.60000867 -4115.7699 0.80000569 -4117.652 1 -4117.9513
4500 0.13877382 0.019726641 2.2068846e-15 7.5374252e-15 4.3471705 2.1727078 2.1727078 3.963549 0 -4117.9513 0.19999492 -4117.6531 0.39999056 -4115.7786 0.60000944 -4115.78 0.80000508 -4117.6531 1 -4117.9513
4510 0.13602605 0.0063092045 2.182489e-15 4.2303171e-15 4.3362446 2.1616948 2.1616948 3.9635482 0 -4117.9513 0.19999531 -4117.6543 0.399988 -4115.7896 0.6000119 -4115.791 0.80000467 -4117.6543 1 -4117.9513
4520 0.14686504 0.041493754 3.5371824e-15 5.8559642e-15 4.3260029 2.1502517 2.1502517 3.9635521 0 -4117.9513 0.19999516 -4117.6556 0.39999283 -4115.801 0.60000712 -4115.8025 0.80000481 -4117.6555 1 -4117.9513
4530 0.13731185 0.017920904 3.3957291e-15 5.9052293e-15 4.3165603 2.1405519 2.1405519 3.9635489 0 -4117.9513 0.1999952 -4117.6566 0.39998849 -4115.8107 0.60001149 -4115.8122 0.80000478 -4117.6566 1 -4117.9513
4540 0.19833654 0.10611613 3.4769952e-15 4.4577604e-15 4.3075624 2.1298668 2.1298668 3.9635748 0 -4117.9513 0.19999396 -4117.6579 0.39998947 -4115.8214 0.60001053 -4115.8228 0.80000603 -4117.6578 1 -4117.9513
4550 0.14498985 0.039612676 3.4769952e-15 4.458643e-15 4.2970027 2.1205031 2.1205031 3.9635518 0 -4117.9513 0.19999478 -4117.6589 0.39999202 -4115.8308 0.60000799 -4115.8322 0.80000523 -4117.6588 1 -4117.9513
4560 0.13858699 0.025243276 3.4673438e-15 4.4577604e-15 4.2874583 2.110656 2.110656 3.9635495 0 -4117.9513 0.19999506 -4117.6599 0.39998854 -4115.8406 0.60001148 -4115.842 0.80000495 -4117.6599 1 -4117.9513
4570 0.14369606 0.038059735 3.4673438e-15 4.4577604e-15 4.2780077 2.1013072 2.1013072 3.9635515 0 -4117.9513 0.19999469 -4117.661 0.3999886 -4115.85 0.60001141 -4115.8514 0.80000532 -4117.6609 1 -4117.9513
4580 0.16104612 0.065898487 3.4769952e-15 4.4577604e-15 4.2687208 2.0915835 2.0915835 3.9635586 0 -4117.9513 0.1999945 -4117.6621 0.39999171 -4115.8597 0.6000083 -4115.8611 0.80000551 -4117.662 1 -4117.9513
4590 0.1458795 0.043615751 9.784794e-15 1.1983339e-14 4.2570907 2.0806204 2.0806204 3.9635526 0 -4117.9513 0.1999954 -4117.6633 0.39998636 -4115.8706 0.60001362 -4115.872 0.8000046 -4117.6632 1 -4117.9513
4600 0.13972079 0.031591964 4.4916088e-15 6.8678239e-15 4.247647 2.0710332 2.0710332 3.9635504 0 -4117.9513 0.19999479 -4117.6643 0.39999218 -4115.8802 0.60000777 -4115.8816 0.8000052 -4117.6643 1 -4117.9513
4610 0.13280222 0.0047206533 4.6371803e-15 6.8692117e-15 4.2377251 2.0616019 2.0616019 3.963548 0 -4117.9513 0.19999491 -4117.6654 0.39998916 -4115.8897 0.60001073 -4115.891 0.80000505 -4117.6653 1 -4117.9513
4620 0.13867186 0.030594594 6.9729531e-15 6.8087358e-15 4.2260784 2.0503555 2.0503555 3.9635502 0 -4117.9513 0.1999952 -4117.6666 0.3999936 -4115.9009 0.6000063 -4115.9023 0.80000475 -4117.6666 1 -4117.9513
4630 0.13221711 0.0058251397 5.1866596e-15 8.7337616e-15 4.2166934 2.041159 2.041159 3.963548 0 -4117.9513 0.19999509 -4117.6677 0.39998809 -4115.9101 0.60001189 -4115.9115 0.80000487 -4117.6676 1 -4117.9513
4640 0.13166666 0.0030342154 8.3735431e-15 8.7337616e-15 4.2054218 2.030617 2.030617 3.9635479 0 -4117.9513 0.19999525 -4117.6689 0.3999927 -4115.9206 0.60000734 -4115.922 0.80000475 -4117.6688 1 -4117.9513
4650 0.14173845 0.03958267 4.8558092e-15 9.4855679e-15 4.1939258 2.0199683 2.0199683 3.9635516 0 -4117.9513 0.19999456 -4117.6701 0.39998663 -4115.9313 0.60001345 -4115.9327 0.80000546 -4117.67 1 -4117.9513
4660 0.13964675 0.035831026 4.8558092e-15 9.4855679e-15 4.1849087 2.0115039 2.0115039 3.963551 0 -4117.9513 0.19999407 -4117.671 0.39998921 -4115.9398 0.60001087 -4115.9411 0.80000597 -4117.671 1 -4117.9513
4670 0.13875646 0.034336373 4.8558092e-15 9.4855679e-15 4.1755984 2.0029394 2.0029394 3.9635509 0 -4117.9513 0.1999943 -4117.672 0.39998949 -4115.9483 0.6000105 -4115.9497 0.80000572 -4117.6719 1 -4117.9513
4680 0.14141938 0.040329518 4.9565382e-15 9.4855679e-15 4.1661305 1.9942315 1.9942315 3.963552 0 -4117.9513 0.19999443 -4117.673 0.39998946 -4115.957 0.60001046 -4115.9584 0.80000556 -4117.6729 1 -4117.9513
4690 0.14828293 0.052560873 4.9565382e-15 9.4674879e-15 4.1568859 1.9854077 1.9854077 3.9635549 0 -4117.9513 0.19999442 -4117.674 0.39999022 -4115.9659 0.60000966 -4115.9672 0.80000554 -4117.6739 1 -4117.9513
4700 0.13730279 0.033145975 5.5817105e-15 9.4674879e-15 4.1470163 1.9766756 1.9766756 3.9635508 0 -4117.9513 0.19999466 -4117.675 0.3999912 -4115.9746 0.60000866 -4115.9759 0.80000528 -4117.6749 1 -4117.9513
4710 0.1295425 0.0029766634 5.4920381e-15 8.6979232e-15 4.1369803 1.967687 1.967687 3.9635479 0 -4117.9513 0.19999493 -4117.676 0.39998956 -4115.9836 0.6000103 -4115.9849 0.80000499 -4117.676 1 -4117.9513
4720 0.13134761 0.017949509 5.1393659e-15 8.7574901e-15 4.1253322 1.9572339 1.9572339 3.9635488 0 -4117.9513 0.19999501 -4117.6773 0.39999059 -4115.994 0.60000932 -4115.9953 0.80000493 -4117.6772 1 -4117.9513
4730 0.1341559 0.028096899 4.4902861e-15 8.7095731e-15 4.1138676 1.947083 1.947083 3.9635499 0 -4117.9513 0.19999517 -4117.6784 0.39998797 -4116.0042 0.60001208 -4116.0055 0.8000048 -4117.6784 1 -4117.9513
4740 0.15875462 0.069574819 4.5898895e-15 8.754116e-15 4.1036393 1.9379072 1.9379072 3.9635604 0 -4117.9513 0.19999445 -4117.6795 0.39999097 -4116.0134 0.60000915 -4116.0147 0.80000558 -4117.6794 1 -4117.9513
4750 0.12840332 0.0060780691 4.5898895e-15 8.7080045e-15 4.0938475 1.9292961 1.9292961 3.963548 0 -4117.9513 0.19999502 -4117.6805 0.39999137 -4116.022 0.60000879 -4116.0233 0.80000504 -4117.6804 1 -4117.9513
