type charge x y z
1025 3 -2 1.32759 22.6009 27.4086 

1025 3 -2 0.650728 20.806 27.4084 

1025 3 -2 7.52169 19.0113 27.4083 

1025 3 -2 6.84478 17.2165 27.4084 

1025 3 -2 6.16794 15.4216 27.4084 

1025 3 -2 5.49117 21.1743 27.4084 

1025 3 -2 4.8142 19.3794 27.4082 

1025 3 -2 4.13727 17.5847 27.4083 

1025 3 -2 3.4603 15.7899 27.4085 

1025 3 -2 2.78348 21.5425 27.4085 

1025 3 -2 2.10662 19.7477 27.4084 

1025 3 -2 1.42972 17.9529 27.4085 

1025 3 -2 0.752795 16.158 27.4084 

1025 3 -2 0.0759245 21.9109 27.4085 

1025 3 -2 6.94697 20.116 27.4082 

1025 3 -2 6.27004 18.3212 27.4083 

1025 3 -2 5.59316 16.5264 27.4084 

1025 3 -2 4.91639 22.2791 27.4085 

1025 3 -2 4.23945 20.4842 27.4085 

1025 3 -2 3.56253 18.6894 27.4082 

1025 3 -2 2.88556 16.8946 27.4084 

1025 3 -2 2.20862 15.0998 27.4084 

1025 3 -2 1.53184 20.8525 27.4084 

1025 3 -2 0.854966 19.0576 27.4085 

1025 3 -2 0.178064 17.2628 27.4084 

1025 3 -2 7.04904 15.4681 27.4083 

1025 3 -2 6.37227 21.2208 27.4082 

1025 3 -2 5.69531 19.426 27.4082 

1025 3 -2 5.01839 17.6312 27.4082 

1025 3 -2 4.34148 15.8364 27.4086 

1025 3 -2 3.66464 21.589 27.4086 

1025 3 -2 2.98776 19.7942 27.4084 

1025 3 -2 2.31084 17.9994 27.4084 

1025 3 -2 1.63389 16.2046 27.4083 

1025 3 -2 0.957052 21.9573 27.4085 

1025 3 -2 0.280221 20.1624 27.4085 

1025 3 -2 7.15115 18.3677 27.4084 

1025 3 -2 6.47426 16.5729 27.4083 

1025 3 -2 5.79752 22.3256 27.4084 

1025 3 -2 5.12059 20.5307 27.4084 

1025 3 -2 4.44365 18.7359 27.4082 

1025 3 -2 3.7667 16.9412 27.4084 

1025 3 -2 3.08973 15.1463 27.4085 

1025 3 -2 2.41297 20.8989 27.4084 

1025 3 -2 1.7361 19.1041 27.4085 

1025 3 -2 1.05917 17.3093 27.4084 

1025 3 -2 0.382267 15.5145 27.4084 

1025 3 -2 7.25332 21.2673 27.4082 

1025 3 -2 6.57642 19.4725 27.4083 

1025 3 -2 5.8995 17.6777 27.4083 

1025 3 -2 5.22264 15.8829 27.4085 

1025 3 -2 4.54583 21.6355 27.4086 

1025 3 -2 3.86889 19.8406 27.4083 

1025 3 -2 3.19197 18.0459 27.4083 

1025 3 -2 2.515 16.2511 27.4084 

1025 3 -2 1.83817 22.0038 27.4085 

1025 3 -2 1.16133 20.2089 27.4084 

1025 3 -2 0.48442 18.4141 27.4085 

1025 3 -2 7.35534 16.6194 27.4083 

1025 3 -2 6.67861 22.3721 27.4084 

1025 3 -2 6.00172 20.5772 27.4082 

1025 3 -2 5.32476 18.7824 27.4082 

1025 3 -2 4.64784 16.9877 27.4083 

1025 3 -2 3.9709 15.1928 27.4086 

1025 3 -2 3.2941 20.9454 27.4085 

1025 3 -2 2.61723 19.1506 27.4084 

1025 3 -2 1.94029 17.3558 27.4084 

1025 3 -2 1.26333 15.561 27.4083 

1025 3 -2 0.586544 21.3138 27.4084 

1025 3 -2 7.45753 19.519 27.4083 

1025 3 -2 6.7806 17.7242 27.4084 

1025 3 -2 6.10374 15.9294 27.4084 

1025 3 -2 5.42698 21.682 27.4085 

1025 3 -2 4.75003 19.8871 27.4083 

1025 3 -2 4.0731 18.0924 27.4082 

1025 3 -2 3.39614 16.2976 27.4085 

1025 3 -2 2.71928 22.0503 27.4085 

1025 3 -2 2.04244 20.2554 27.4084 

1025 3 -2 1.36555 18.4606 27.4085 

1025 3 -2 0.688635 16.6658 27.4084 

1025 3 -2 0.0117181 22.4187 27.4086 

1025 3 -2 6.8828 20.6237 27.4081 

1025 3 -2 6.20587 18.8289 27.4084 

1025 3 -2 5.52897 17.0341 27.4083 

1025 3 -2 4.85208 15.2393 27.4086 

1025 3 -2 4.17525 20.9919 27.4085 

1025 3 -2 3.49834 19.1971 27.4083 

1025 3 -2 2.8214 17.4023 27.4084 

1025 3 -2 2.14444 15.6075 27.4083 

1025 3 -2 1.46765 21.3602 27.4084 

1025 3 -2 0.790776 19.5654 27.4085 

1025 3 -2 0.113885 17.7705 27.4085 

1025 3 -2 6.98484 15.9758 27.4083 

1025 3 -2 6.30808 21.7285 27.4083 

1025 3 -2 5.63117 19.9337 27.4083 

1025 3 -2 4.9542 18.1389 27.4082 

1025 3 -2 4.27729 16.3441 27.4085 

1025 3 -2 3.60045 22.0968 27.4086 

1025 3 -2 2.92356 20.3019 27.4084 

1025 3 -2 2.24667 18.5071 27.4084 

1025 3 -2 1.56972 16.7123 27.4083 

1025 3 -2 0.892842 22.4651 27.4086 

1025 3 -2 0.216009 20.6702 27.4085 

1025 3 -2 7.08699 18.8755 27.4083 

1025 3 -2 6.41006 17.0806 27.4083 

1025 3 -2 5.73322 15.2858 27.4085 

1025 3 -2 5.05642 21.0384 27.4084 

1025 3 -2 4.37947 19.2436 27.4083 

1025 3 -2 3.70254 17.4489 27.4083 

1025 3 -2 3.02555 15.654 27.4085 

1025 3 -2 2.34876 21.4067 27.4085 

1025 3 -2 1.67191 19.6119 27.4084 

1025 3 -2 0.994994 17.817 27.4085 

1025 3 -2 0.318098 16.0222 27.4084 

1025 3 -2 7.18915 21.775 27.4082 

1025 3 -2 6.51227 19.9802 27.4082 

1025 3 -2 5.83531 18.1854 27.4083 

1025 3 -2 5.15844 16.3906 27.4084 

1025 3 -2 4.48163 22.1432 27.4086 

1025 3 -2 3.80469 20.3483 27.4085 

1025 3 -2 3.12779 18.5536 27.4083 

1025 3 -2 2.45082 16.7588 27.4084 

1025 3 -2 1.77396 22.5116 27.4086 

1025 3 -2 1.09713 20.7167 27.4084 

1025 3 -2 0.42024 18.9218 27.4085 

1025 3 -2 7.29117 17.1271 27.4083 

1025 3 -2 6.61432 15.3323 27.4084 

1025 3 -2 5.93756 21.0849 27.4083 

1025 3 -2 5.26058 19.2901 27.4082 

1025 3 -2 4.58367 17.4954 27.4083 

1025 3 -2 3.90672 15.7005 27.4085 

1025 3 -2 3.2299 21.4532 27.4086 

1025 3 -2 2.55301 19.6583 27.4084 

1025 3 -2 1.87611 17.8635 27.4085 

1025 3 -2 1.19917 16.0687 27.4083 

1025 3 -2 0.522324 21.8215 27.4085 

1025 3 -2 7.39334 20.0267 27.4082 

1025 3 -2 6.71642 18.2319 27.4084 

1025 3 -2 6.03954 16.4371 27.4083 

1025 3 -2 5.36278 22.1897 27.4085 

1025 3 -2 4.68587 20.3948 27.4084 

1025 3 -2 4.00892 18.6001 27.4082 

1025 3 -2 3.33195 16.8053 27.4084 

1025 3 -2 2.6551 22.558 27.4086 

1025 3 -2 1.97824 20.7631 27.4084 

1025 3 -2 1.30136 18.9683 27.4085 

1025 3 -2 0.624454 17.1735 27.4084 

1025 3 -2 7.49543 15.3787 27.4084 

1025 3 -2 6.81865 21.1314 27.4081 

1025 3 -2 6.14169 19.3366 27.4083 

1025 3 -2 5.46478 17.5418 27.4083 

1025 3 -2 4.78789 15.747 27.4085 

1025 3 -2 4.11107 21.4997 27.4086 

1025 3 -2 3.43414 19.7048 27.4083 

1025 3 -2 2.75723 17.91 27.4083 

1025 3 -2 2.08027 16.1152 27.4083 

1025 3 -2 1.40345 21.868 27.4085 

1025 3 -2 0.726593 20.0731 27.4084 

1025 3 -2 0.0496988 18.2782 27.4084 

1025 3 -2 6.92064 16.4836 27.4083 

1025 3 -2 6.24391 22.2362 27.4083 

1025 3 -2 5.56699 20.4413 27.4083 

1025 3 -2 4.89003 18.6466 27.4082 

1025 3 -2 4.21312 16.8518 27.4084 

1025 3 -2 3.53625 22.6045 27.4086 

1025 3 -2 2.85934 20.8096 27.4085 

1025 3 -2 2.18249 19.0148 27.4084 

1025 3 -2 1.50554 17.22 27.4084 

1025 3 -2 0.828641 15.4251 27.4083 

1025 3 -2 0.151809 21.1779 27.4085 

1025 3 -2 7.02279 19.3832 27.4083 

1025 3 -2 6.34589 17.5883 27.4084 

1025 3 -2 5.66903 15.7935 27.4084 

1025 3 -2 4.99226 21.5461 27.4085 

1025 3 -2 4.31529 19.7513 27.4083 

1025 3 -2 3.63837 17.9565 27.4082 

1025 3 -2 2.96138 16.1618 27.4084 

1025 3 -2 2.28456 21.9144 27.4085 

1025 3 -2 1.60772 20.1196 27.4084 

1025 3 -2 0.930797 18.3247 27.4085 

1025 3 -2 0.253916 16.5299 27.4084 

1025 3 -2 7.12498 22.2827 27.4083 

1025 3 -2 6.44809 20.4879 27.4082 

1025 3 -2 5.77114 18.6931 27.4083 

1025 3 -2 5.09424 16.8983 27.4084 

1025 3 -2 4.41732 15.1034 27.4086 

1025 3 -2 3.74051 20.8561 27.4085 

1025 3 -2 3.0636 19.0613 27.4083 

1025 3 -2 2.38667 17.2665 27.4084 

1025 3 -2 1.70972 15.4716 27.4083 

1025 3 -2 1.03294 21.2244 27.4084 

1025 3 -2 0.356056 19.4295 27.4085 

1025 3 -2 7.22699 17.6348 27.4084 

1025 3 -2 6.55013 15.84 27.4083 

1025 3 -2 5.87338 21.5926 27.4084 

1025 3 -2 5.19642 19.7978 27.4083 

1025 3 -2 4.51948 18.0031 27.4082 

1025 3 -2 3.84253 16.2083 27.4085 

1025 3 -2 3.1657 21.9609 27.4086 

1025 3 -2 2.48883 20.166 27.4084 

1025 3 -2 1.81193 18.3712 27.4085 

1025 3 -2 1.13502 16.5764 27.4084 

1025 3 -2 0.458126 22.3293 27.4085 

1025 3 -2 7.32916 20.5344 27.4082 

1025 3 -2 6.65225 18.7396 27.4084 

1025 3 -2 5.97535 16.9448 27.4083 

1025 3 -2 5.29848 15.1499 27.4086 

1025 3 -2 4.62168 20.9026 27.4085 

1025 3 -2 3.94475 19.1078 27.4082 

1025 3 -2 3.2678 17.313 27.4083 

1025 3 -2 2.59082 15.5182 27.4084 

1025 3 -2 1.91405 21.2708 27.4084 

1025 3 -2 1.23717 19.476 27.4085 

1025 3 -2 0.560285 17.6812 27.4085 

1025 3 -2 7.43121 15.8865 27.4084 

1025 3 -2 6.75446 21.6391 27.4082 

1025 3 -2 6.07753 19.8443 27.4083 

1025 3 -2 5.40058 18.0495 27.4083 

1025 3 -2 4.7237 16.2548 27.4085 

1025 3 -2 4.04688 22.0074 27.4086 

1025 3 -2 3.36995 20.2125 27.4084 

1025 3 -2 2.69307 18.4177 27.4083 

1025 3 -2 2.0161 16.6229 27.4083 

1025 3 -2 1.33924 22.3757 27.4085 

1025 3 -2 0.662389 20.5808 27.4084 

1025 3 -2 7.53335 18.7861 27.4084 

1025 3 -2 6.85646 16.9913 27.4083 

1025 3 -2 6.1796 15.1964 27.4084 

1025 3 -2 5.50282 20.9491 27.4084 

1025 3 -2 4.82585 19.1543 27.4082 

1025 3 -2 4.14893 17.3595 27.4083 

1025 3 -2 3.47197 15.5647 27.4086 

1025 3 -2 2.79515 21.3173 27.4085 

1025 3 -2 2.1183 19.5225 27.4084 

1025 3 -2 1.44139 17.7277 27.4085 

1025 3 -2 0.764462 15.9329 27.4083 

1025 3 -2 0.0876081 21.6857 27.4085 

1025 3 -2 6.95862 19.8909 27.4082 

1025 3 -2 6.2817 18.096 27.4084 

1025 3 -2 5.60484 16.3012 27.4084 

1025 3 -2 4.92804 22.0539 27.4085 

1025 3 -2 4.2511 20.259 27.4084 

1025 3 -2 3.57418 18.4642 27.4082 

1025 3 -2 2.89721 16.6695 27.4084 

1025 3 -2 2.22038 22.4222 27.4086 

1025 3 -2 1.54351 20.6273 27.4084 

1025 3 -2 0.866638 18.8325 27.4085 

1025 3 -2 0.189741 17.0376 27.4084 

1025 3 -2 7.06069 15.2429 27.4084 

1025 3 -2 6.38392 20.9956 27.4082 

1025 3 -2 5.70696 19.2008 27.4083 

1025 3 -2 5.03006 17.406 27.4083 

1025 3 -2 4.35314 15.6112 27.4086 

1025 3 -2 3.6763 21.3638 27.4086 

1025 3 -2 2.9994 19.569 27.4084 

1025 3 -2 2.32249 17.7742 27.4084 

1025 3 -2 1.64553 15.9794 27.4083 

1025 3 -2 0.968725 21.7321 27.4084 

1025 3 -2 0.291861 19.9372 27.4085 

1025 3 -2 7.1628 18.1425 27.4084 

1025 3 -2 6.48593 16.3477 27.4083 

1025 3 -2 5.80919 22.1004 27.4084 

1025 3 -2 5.13226 20.3055 27.4083 

1025 3 -2 4.45529 18.5107 27.4082 

1025 3 -2 3.77835 16.716 27.4084 

1025 3 -2 3.1015 22.4687 27.4086 

1025 3 -2 2.42462 20.6738 27.4084 

1025 3 -2 1.74776 18.8789 27.4085 

1025 3 -2 1.07083 17.0841 27.4084 

1025 3 -2 0.393921 15.2893 27.4084 

1025 3 -2 7.26498 21.0421 27.4081 

1025 3 -2 6.58806 19.2473 27.4083 

1025 3 -2 5.91116 17.4525 27.4083 

1025 3 -2 5.23429 15.6577 27.4085 

1025 3 -2 4.55748 21.4103 27.4085 

1025 3 -2 3.88055 19.6154 27.4083 

1025 3 -2 3.20361 17.8207 27.4083 

1025 3 -2 2.52665 16.0259 27.4084 

1025 3 -2 1.84983 21.7786 27.4084 

1025 3 -2 1.17299 19.9837 27.4084 

1025 3 -2 0.496088 18.1889 27.4085 

1025 3 -2 7.36702 16.3942 27.4083 

1025 3 -2 6.69027 22.1468 27.4083 

1025 3 -2 6.01337 20.352 27.4082 

1025 3 -2 5.33642 18.5572 27.4082 

1025 3 -2 4.65951 16.7625 27.4084 

1025 3 -2 3.98267 22.5151 27.4086 

1025 3 -2 3.30575 20.7202 27.4085 

1025 3 -2 2.62887 18.9254 27.4084 

1025 3 -2 1.95192 17.1306 27.4084 

1025 3 -2 1.275 15.3358 27.4083 

1025 3 -2 0.5982 21.0886 27.4084 

1025 3 -2 7.46917 19.2938 27.4083 

1025 3 -2 6.79226 17.499 27.4084 

1025 3 -2 6.11541 15.7042 27.4084 

1025 3 -2 5.43864 21.4568 27.4084 

1025 3 -2 4.76169 19.6619 27.4083 

1025 3 -2 4.08474 17.8672 27.4082 

1025 3 -2 3.4078 16.0724 27.4085 

1025 3 -2 2.73095 21.8251 27.4085 

1025 3 -2 2.0541 20.0302 27.4084 

1025 3 -2 1.3772 18.2354 27.4085 

1025 3 -2 0.700295 16.4406 27.4084 

1025 3 -2 0.0233993 22.1934 27.4086 

1025 3 -2 6.89446 20.3985 27.4082 

1025 3 -2 6.21752 18.6038 27.4083 

1025 3 -2 5.54064 16.809 27.4083 

1025 3 -2 4.86385 22.5616 27.4086 

1025 3 -2 4.18692 20.7667 27.4085 

1025 3 -2 3.51 18.9719 27.4083 

1025 3 -2 2.83305 17.1772 27.4084 

1025 3 -2 2.1561 15.3823 27.4084 

1025 3 -2 1.47933 21.135 27.4084 

1025 3 -2 0.802453 19.3402 27.4085 

1025 3 -2 0.125549 17.5453 27.4085 

1025 3 -2 6.99651 15.7506 27.4083 

1025 3 -2 6.31976 21.5033 27.4083 

1025 3 -2 5.64281 19.7085 27.4083 

1025 3 -2 4.96587 17.9137 27.4082 

1025 3 -2 4.28895 16.1189 27.4085 

1025 3 -2 3.6121 21.8716 27.4086 

1025 3 -2 2.93522 20.0767 27.4084 

1025 3 -2 2.25832 18.2819 27.4084 

1025 3 -2 1.58138 16.4871 27.4083 

1025 3 -2 0.904514 22.2399 27.4085 

1025 3 -2 0.227675 20.445 27.4085 

1025 3 -2 7.09864 18.6503 27.4084 

1025 3 -2 6.42173 16.8554 27.4084 

1025 3 -2 5.74499 22.6081 27.4085 

1025 3 -2 5.06809 20.8132 27.4084 

1025 3 -2 4.39113 19.0184 27.4082 

1025 3 -2 3.71419 17.2237 27.4083 

1025 3 -2 3.03721 15.4288 27.4085 

1025 3 -2 2.36044 21.1815 27.4084 

1025 3 -2 1.68357 19.3867 27.4085 

1025 3 -2 1.00666 17.5918 27.4085 

1025 3 -2 0.329743 15.797 27.4084 

1025 3 -2 7.20081 21.5498 27.4082 

1025 3 -2 6.52391 19.755 27.4083 

1025 3 -2 5.84696 17.9602 27.4083 

1025 3 -2 5.1701 16.1654 27.4085 

1025 3 -2 4.4933 21.918 27.4086 

1025 3 -2 3.81636 20.1232 27.4084 

1025 3 -2 3.13946 18.3284 27.4083 

1025 3 -2 2.46249 16.5336 27.4084 

1025 3 -2 1.78564 22.2863 27.4086 

1025 3 -2 1.10878 20.4914 27.4084 

1025 3 -2 0.431886 18.6966 27.4085 

1025 3 -2 7.30283 16.9019 27.4083 

1025 3 -2 6.626 15.107 27.4084 

1025 3 -2 5.94919 20.8597 27.4083 

1025 3 -2 5.27223 19.0649 27.4083 

1025 3 -2 4.59533 17.2702 27.4083 

1025 3 -2 3.91839 15.4753 27.4086 

1025 3 -2 3.24155 21.228 27.4085 

1025 3 -2 2.56468 19.4331 27.4084 

1025 3 -2 1.88776 17.6383 27.4084 

1025 3 -2 1.21082 15.8435 27.4083 
1025 3 -2 14.4191 5.7531 27.4084 

1025 3 -2 13.7422 3.95826 27.4085 

1025 3 -2 13.0653 2.1633 27.4087 

1025 3 -2 12.3883 0.368185 27.4086 

1025 3 -2 11.7116 6.12132 27.4085 

1025 3 -2 11.0347 4.32642 27.4086 

1025 3 -2 10.3577 2.53142 27.4085 

1025 3 -2 9.68072 0.736473 27.4084 

1025 3 -2 9.00405 6.48963 27.4087 

1025 3 -2 8.32709 4.69458 27.4087 

1025 3 -2 7.65018 2.89961 27.4087 

1025 3 -2 14.5212 1.10489 27.4086 

1025 3 -2 13.8444 6.85789 27.4085 

1025 3 -2 13.1675 5.06303 27.4084 

1025 3 -2 12.4905 3.26817 27.4085 

1025 3 -2 11.8135 1.47311 27.4086 

1025 3 -2 11.1369 7.2262 27.4086 

1025 3 -2 10.46 5.43124 27.4087 

1025 3 -2 9.78297 3.63623 27.4087 

1025 3 -2 9.10602 1.84127 27.4085 

1025 3 -2 8.4291 0.0463652 27.4084 

1025 3 -2 7.75232 5.79948 27.4088 

1025 3 -2 14.6233 4.00474 27.4086 

1025 3 -2 13.9464 2.20982 27.4086 

1025 3 -2 13.2694 0.414689 27.4087 

1025 3 -2 12.5927 6.16779 27.4086 

1025 3 -2 11.9158 4.37295 27.4085 

1025 3 -2 11.2388 2.57799 27.4085 

1025 3 -2 10.5618 0.782953 27.4084 

1025 3 -2 9.88518 6.53611 27.4086 

1025 3 -2 9.20824 4.7411 27.4088 

1025 3 -2 8.5313 2.94609 27.4087 

1025 3 -2 7.8544 1.15115 27.4086 

1025 3 -2 14.7254 6.90439 27.4084 

1025 3 -2 14.0486 5.10954 27.4085 

1025 3 -2 13.3716 3.3147 27.4085 

1025 3 -2 12.6947 1.51963 27.4087 

1025 3 -2 12.018 7.27269 27.4086 

1025 3 -2 11.3411 5.47774 27.4086 

1025 3 -2 10.6641 3.68279 27.4086 

1025 3 -2 9.98709 1.88779 27.4084 

1025 3 -2 9.31017 0.0928867 27.4084 

1025 3 -2 8.63348 5.84599 27.4088 

1025 3 -2 7.95653 4.05095 27.4087 

1025 3 -2 14.8276 2.25632 27.4085 

1025 3 -2 14.1506 0.461229 27.4086 

1025 3 -2 13.4738 6.21431 27.4085 

1025 3 -2 12.7969 4.41948 27.4084 

1025 3 -2 12.1199 2.62455 27.4086 

1025 3 -2 11.4429 0.829451 27.4085 

1025 3 -2 10.7663 6.5826 27.4085 

1025 3 -2 10.0894 4.78762 27.4088 

1025 3 -2 9.41239 2.99261 27.4086 

1025 3 -2 8.73548 1.19768 27.4084 

1025 3 -2 8.05871 6.95091 27.4089 

1025 3 -2 14.9297 5.15603 27.4086 

1025 3 -2 14.2528 3.36118 27.4086 

1025 3 -2 13.5759 1.56616 27.4087 

1025 3 -2 12.8991 7.31916 27.4086 

1025 3 -2 12.2222 5.52423 27.4085 

1025 3 -2 11.5452 3.72935 27.4085 

1025 3 -2 10.8682 1.93434 27.4085 

1025 3 -2 10.1913 0.139389 27.4084 

1025 3 -2 9.51464 5.8925 27.4087 

1025 3 -2 8.83767 4.09746 27.4088 

1025 3 -2 8.16076 2.3025 27.4086 

1025 3 -2 15.0318 0.507754 27.4086 

1025 3 -2 14.3549 6.26082 27.4084 

1025 3 -2 13.678 4.46596 27.4084 

1025 3 -2 13.0011 2.67109 27.4086 

1025 3 -2 12.3241 0.875958 27.4087 

1025 3 -2 11.6474 6.62907 27.4086 

1025 3 -2 10.9706 4.83414 27.4086 

1025 3 -2 10.2935 3.03916 27.4086 

1025 3 -2 9.61654 1.24419 27.4084 

1025 3 -2 8.93984 6.99741 27.4087 

1025 3 -2 8.26291 5.20235 27.4088 

1025 3 -2 7.58599 3.40736 27.4087 

1025 3 -2 14.457 1.61268 27.4086 

1025 3 -2 13.7802 7.36565 27.4085 

1025 3 -2 13.1033 5.57072 27.4084 

1025 3 -2 12.4264 3.77592 27.4085 

1025 3 -2 11.7493 1.98089 27.4086 

1025 3 -2 11.0724 0.185865 27.4085 

1025 3 -2 10.3958 5.93899 27.4087 

1025 3 -2 9.71882 4.144 27.4088 

1025 3 -2 9.04185 2.34899 27.4085 

1025 3 -2 8.36493 0.554095 27.4084 

1025 3 -2 7.68812 6.30727 27.4089 

1025 3 -2 14.5591 4.51248 27.4086 

1025 3 -2 13.8823 2.71759 27.4086 

1025 3 -2 13.2053 0.922493 27.4087 

1025 3 -2 12.5285 6.67556 27.4086 

1025 3 -2 11.8517 4.88067 27.4085 

1025 3 -2 11.1746 3.08574 27.4086 

1025 3 -2 10.4976 1.2907 27.4084 

1025 3 -2 9.82099 7.04389 27.4086 

1025 3 -2 9.14407 5.24886 27.4088 

1025 3 -2 8.46712 3.45384 27.4087 

1025 3 -2 7.79023 1.65889 27.4086 

1025 3 -2 14.6613 7.41211 27.4084 

1025 3 -2 13.9844 5.61724 27.4084 

1025 3 -2 13.3075 3.82242 27.4085 

1025 3 -2 12.6305 2.02744 27.4087 

1025 3 -2 11.9535 0.232322 27.4085 

1025 3 -2 11.2769 5.98548 27.4086 

1025 3 -2 10.6 4.19054 27.4087 

1025 3 -2 9.92295 2.39554 27.4085 

1025 3 -2 9.24598 0.600614 27.4084 

1025 3 -2 8.56929 6.35377 27.4088 

1025 3 -2 7.89234 4.55873 27.4087 

1025 3 -2 14.7634 2.76406 27.4086 

1025 3 -2 14.0865 0.969016 27.4087 

1025 3 -2 13.4097 6.72205 27.4085 

1025 3 -2 12.7327 4.92719 27.4084 

1025 3 -2 12.0558 3.1323 27.4085 

1025 3 -2 11.3787 1.33722 27.4086 

1025 3 -2 10.7021 7.09036 27.4085 

1025 3 -2 10.0252 5.29539 27.4088 

1025 3 -2 9.34824 3.50036 27.4087 

1025 3 -2 8.6713 1.7054 27.4085 

1025 3 -2 7.9945 7.45869 27.4088 

1025 3 -2 14.8655 5.66375 27.4085 

1025 3 -2 14.1886 3.86891 27.4085 

1025 3 -2 13.5117 2.07396 27.4086 

1025 3 -2 12.8347 0.278814 27.4086 

1025 3 -2 12.158 6.03196 27.4085 

1025 3 -2 11.4811 4.23709 27.4085 

1025 3 -2 10.804 2.44209 27.4085 

1025 3 -2 10.1271 0.647127 27.4084 

1025 3 -2 9.45046 6.40026 27.4086 

1025 3 -2 8.77349 4.60523 27.4088 

1025 3 -2 8.09658 2.81024 27.4086 

1025 3 -2 14.9676 1.01553 27.4086 

1025 3 -2 14.2907 6.76853 27.4084 

1025 3 -2 13.6138 4.97369 27.4084 

1025 3 -2 12.9369 3.17884 27.4085 

1025 3 -2 12.2599 1.38374 27.4087 

1025 3 -2 11.5832 7.13682 27.4086 

1025 3 -2 10.9064 5.3419 27.4086 

1025 3 -2 10.2294 3.5469 27.4086 

1025 3 -2 9.55238 1.75193 27.4084 

1025 3 -2 8.87565 7.50516 27.4087 

1025 3 -2 8.19871 5.71013 27.4088 

1025 3 -2 15.0697 3.91539 27.4086 

1025 3 -2 14.3928 2.12046 27.4086 

1025 3 -2 13.7159 0.325347 27.4087 

1025 3 -2 13.0391 6.07846 27.4085 

1025 3 -2 12.3622 4.28362 27.4084 

1025 3 -2 11.6852 2.48865 27.4086 

1025 3 -2 11.0082 0.693601 27.4085 

1025 3 -2 10.3316 6.44675 27.4086 

1025 3 -2 9.65465 4.65176 27.4088 

1025 3 -2 8.97767 2.85674 27.4086 

1025 3 -2 8.30077 1.06182 27.4085 

1025 3 -2 7.62394 6.81504 27.4089 

1025 3 -2 14.495 5.02019 27.4085 

1025 3 -2 13.818 3.22534 27.4086 

1025 3 -2 13.1411 1.43027 27.4087 

1025 3 -2 12.4643 7.18332 27.4086 

1025 3 -2 11.7875 5.38839 27.4085 

1025 3 -2 11.1105 3.59346 27.4086 

1025 3 -2 10.4335 1.79846 27.4084 

1025 3 -2 9.75655 0.00353977 27.4084 

1025 3 -2 9.07989 5.75663 27.4088 

1025 3 -2 8.40294 3.9616 27.4087 

1025 3 -2 7.72604 2.16665 27.4087 

1025 3 -2 14.597 0.371878 27.4086 

1025 3 -2 13.9202 6.12497 27.4085 

1025 3 -2 13.2433 4.33012 27.4084 

1025 3 -2 12.5663 2.5352 27.4086 

1025 3 -2 11.8893 0.740095 27.4086 

1025 3 -2 11.2127 6.49323 27.4086 

1025 3 -2 10.5358 4.69828 27.4087 

1025 3 -2 9.85878 2.90328 27.4086 

1025 3 -2 9.18183 1.10833 27.4084 

1025 3 -2 8.5051 6.86155 27.4088 

1025 3 -2 7.82816 5.06649 27.4088 

1025 3 -2 14.6992 3.27182 27.4086 

1025 3 -2 14.0223 1.47681 27.4086 

1025 3 -2 13.3455 7.2298 27.4086 

1025 3 -2 12.6686 5.43488 27.4085 

1025 3 -2 11.9916 3.64002 27.4085 

1025 3 -2 11.3146 1.84502 27.4086 

1025 3 -2 10.6377 0.050008 27.4085 

1025 3 -2 9.96105 5.80315 27.4087 

1025 3 -2 9.28406 4.00811 27.4088 

1025 3 -2 8.60713 2.21314 27.4086 

1025 3 -2 7.93022 0.418226 27.4084 

1025 3 -2 14.8013 6.17146 27.4084 

1025 3 -2 14.1244 4.37661 27.4085 

1025 3 -2 13.4475 2.58173 27.4086 

1025 3 -2 12.7705 0.786599 27.4087 

1025 3 -2 12.0938 6.5397 27.4086 

1025 3 -2 11.4169 4.74481 27.4085 

1025 3 -2 10.7399 2.94983 27.4085 

1025 3 -2 10.0629 1.15485 27.4084 

1025 3 -2 9.38626 6.90803 27.4086 

1025 3 -2 8.70931 5.11298 27.4088 

1025 3 -2 8.03239 3.31799 27.4087 

1025 3 -2 14.9034 1.52331 27.4085 

1025 3 -2 14.2265 7.27628 27.4084 

1025 3 -2 13.5497 5.4814 27.4085 

