type charge x y z

1025 3 -0.49493 11.3409 11.3774 22.6463 

1025 3 -0.497154 11.3238 11.3351 22.6036 

1025 3 -0.497878 11.2648 8.48025 22.6579 

1025 3 -0.496236 8.55258 14.2467 22.6539 

1025 3 -0.502272 5.56479 11.3615 22.6036 

1025 3 -0.497794 8.39827 11.3285 22.603 

1025 3 -0.496992 8.5878 8.60145 22.6749 

1025 3 -0.496873 14.0946 14.078 22.634 

1025 3 -0.495789 14.228 11.3735 22.6399 

1025 3 -0.49135 14.1032 14.1356 22.6881 

1025 3 -0.493952 11.2473 8.46988 22.6475 

1025 3 -0.500424 11.3101 11.315 22.5916 

1025 3 -0.498575 11.2047 14.1112 22.601 

1025 3 -0.494015 11.3638 11.3085 22.6676 

1025 3 -0.498861 11.1929 8.54457 22.6616 

1025 3 -0.497707 8.50774 14.1946 22.6296 

1025 3 -0.496981 8.61717 14.1659 22.6064 

1025 3 -0.496674 8.47038 11.2707 22.6371 

1025 3 -0.4908 14.1315 8.47934 22.7553 

1025 3 -0.498135 14.1301 8.53974 22.6837 

1025 3 -0.495283 14.1228 14.2041 22.6342 

1025 3 -0.492029 14.1951 11.3994 22.6987 

1025 3 -0.498494 11.2575 8.48625 22.6383 

1025 3 -0.496734 11.3179 8.50318 22.6799 

1025 3 -0.495782 11.2943 14.1364 22.6024 

1025 3 -0.494034 8.57861 14.1848 22.6157 

1025 3 -0.498278 8.47073 11.2824 22.6533 

1025 3 -0.49417 8.40041 8.49272 22.7059 

1025 3 -0.493815 8.54057 14.1154 22.6506 

1025 3 -0.497534 8.49761 11.2568 22.6148 

1025 3 -0.491653 14.1369 11.3758 22.6975 

1025 3 -0.499911 14.2284 5.62168 22.6487 

1025 3 -0.49265 14.1978 11.3086 22.6634 

1025 3 -0.495553 11.28 14.0835 22.6215 

1025 3 -0.496902 11.2784 11.3404 22.647 

1025 3 -0.488609 11.3393 8.46651 22.7219 

1025 3 -0.496255 11.2912 14.1093 22.6378 

1025 3 -0.496416 8.57656 17.0116 22.6107 

1025 3 -0.497822 8.53739 11.3077 22.6355 

1025 3 -0.500414 8.44445 8.50834 22.6256 

1025 3 -0.49482 14.1423 8.50256 22.7039 

1025 3 -0.499529 14.1536 14.2393 22.6124 

1025 3 -0.492891 14.1759 11.3496 22.6705 

1025 3 -0.493868 12.7671 9.83602 23.3819 

1025 3 -0.494645 11.2313 8.54428 22.6727 

1025 3 -0.498653 11.2841 14.1601 22.6021 

1025 3 -0.495983 11.3248 11.3474 22.6818 

1025 3 -0.497723 11.3228 11.3435 22.6299 

1025 3 -0.496781 8.44666 8.46192 22.6573 

1025 3 -0.492991 8.47396 14.1193 22.6851 

1025 3 -0.493108 8.549 11.2571 22.6951 

1025 3 -0.498258 8.4441 11.3489 22.6145 

1025 3 -0.493971 14.1306 8.49751 22.6674 

1025 3 -0.495568 16.94 14.2184 22.6222 

1025 3 -0.494591 14.1596 14.1088 22.6509 

1025 3 -0.494207 11.3016 11.3279 22.638 

1025 3 -0.493822 8.50571 8.58412 22.6505 

1025 3 -0.500176 11.2879 14.1293 22.6194 

1025 3 -0.495832 11.3615 16.9207 22.6472 

1025 3 -0.499944 8.50792 11.4084 22.608 

1025 3 -0.501171 8.55869 8.70018 22.6479 

1025 3 -0.493013 8.47257 8.51637 22.6916 

1025 3 -0.498313 8.46699 14.1575 22.6542 

1025 3 -0.496613 11.3401 11.3925 22.6136 

1025 3 -0.491933 14.1362 11.2836 22.6451 

1025 3 -0.494217 14.2047 8.50773 22.6956 

1025 3 -0.497994 11.2773 14.2288 22.6597 

1025 3 -0.495904 11.3292 11.3445 22.6646 

1025 3 -0.496623 11.3016 11.3254 22.6285 

1025 3 -0.491982 11.2942 8.43422 22.7095 

1025 3 -0.497154 11.2152 14.1224 22.6631 

1025 3 -0.497079 5.67204 16.9114 22.6856 

1025 3 -0.497772 11.2976 11.3572 22.6457 

1025 3 -0.490857 8.45366 8.55391 22.6826 

1025 3 -0.493461 14.1184 14.1958 22.6849 

1025 3 -0.495449 14.1548 14.1841 22.6453 

1025 3 -0.495532 14.1798 11.3279 22.6345 

1025 3 -0.495567 14.1587 8.52897 22.6751 

1025 3 -0.495273 11.2702 8.51783 22.6325 

1025 3 -0.494814 11.289 14.1108 22.6062 

1025 3 -0.496578 11.316 11.3087 22.6202 

1025 3 -0.483219 12.7424 4.14327 23.3999 

1025 3 -0.494713 8.49336 11.3999 22.6453 

1025 3 -0.497863 8.47918 14.1641 22.6087 

1025 3 -0.496634 8.53399 11.252 22.6668 

1025 3 -0.49423 14.1727 11.3588 22.6383 

1025 3 -0.493966 14.1596 8.60226 22.6892 

1025 3 -0.493852 14.1229 14.1724 22.6641 

1025 3 -0.496971 11.2065 11.3151 22.6546 

1025 3 -0.495532 11.3701 11.3564 22.6505 

1025 3 -0.492227 11.2468 8.55522 22.6891 

1025 3 -0.49336 11.2768 14.1871 22.6623 

1025 3 -0.480455 9.8904 12.7476 23.364 

1025 3 -0.495089 8.47812 11.3025 22.6682 

1025 3 -0.493581 8.49792 8.49369 22.6944 

1025 3 -0.495448 11.3304 14.1019 22.6336 

1025 3 -0.497988 11.2726 14.1258 22.6435 

1025 3 -0.494505 14.1862 11.327 22.6439 

1025 3 -0.496652 17.04 8.50523 22.6818 

1025 3 -0.49173 14.1265 8.50508 22.6748 

1025 3 -0.497283 11.2536 14.1598 22.6108 

1025 3 -0.497553 11.3019 11.2727 22.6514 

1025 3 -0.491338 11.251 8.54812 22.725 

1025 3 -0.49401 11.2816 8.4733 22.6806 

1025 3 -0.497351 8.57762 14.1203 22.6465 

1025 3 -0.49279 5.56409 11.3589 22.6753 

1025 3 -0.499047 8.50779 11.2345 22.6614 

1025 3 -0.497577 14.1635 8.49009 22.6472 

1025 3 -0.494464 14.1044 14.1434 22.64 

1025 3 -0.493616 14.2263 11.3668 22.6801 

1025 3 -0.497382 14.2704 11.2673 22.6529 

1025 3 -0.496778 11.3246 8.45204 22.6618 

1025 3 -0.650733 9.80238 14.6545 20.6089 

1025 3 -0.495048 11.2625 8.50766 22.6775 

1025 3 -0.500434 11.2751 11.3439 22.6308 

1025 3 -0.496393 8.52205 8.57013 22.6485 

1025 3 -0.49366 8.5029 14.1341 22.6959 

1025 3 -0.497935 8.56339 14.1621 22.5864 

1025 3 -0.492801 14.1358 11.3244 22.6971 

1025 3 -0.496949 14.1162 8.48076 22.6653 

1025 3 -0.49748 14.1317 8.54126 22.6856 

1025 3 -0.496468 14.1183 14.2508 22.6012 

1025 3 -0.494893 11.3714 11.3153 22.6102 

1025 3 -0.492136 11.2941 8.49045 22.7324 

1025 3 -0.49433 11.2988 8.42948 22.6345 

1025 3 -0.491916 11.29 14.1722 22.6517 

1025 3 -0.493568 8.47279 11.3509 22.6786 

1025 3 -0.498636 8.48528 11.2843 22.6068 

1025 3 -0.494524 8.55978 8.57849 22.6886 

1025 3 -0.496151 8.45068 14.1842 22.6272 

1025 3 -0.495566 14.1909 11.3247 22.6621 

1025 3 -0.495666 17.0158 11.3413 22.6565 

1025 3 -0.498095 14.1637 8.55443 22.6459 

1025 3 -0.49532 11.3297 14.1558 22.6235 

1025 3 -0.497529 11.2513 14.1725 22.644 

1025 3 -0.488046 11.4182 11.3476 22.7389 

1025 3 -0.496229 11.2721 8.46412 22.7236 

1025 3 -0.492584 8.47178 14.1326 22.695 

1025 3 -0.493367 5.59885 14.2347 22.6353 

1025 3 -0.494477 8.51356 11.2427 22.64 

1025 3 -0.501019 14.1699 8.48141 22.6015 

1025 3 -0.494873 11.2469 8.59999 22.6796 

1025 3 -0.494248 14.1625 14.1392 22.6402 

1025 3 -0.496973 14.2189 11.2818 22.6047 

1025 3 -0.49625 14.2238 11.3614 22.6513 

1025 3 -0.496037 11.2108 8.49471 22.659 

1025 3 -0.494822 11.2835 14.1655 22.6255 

1025 3 -0.493336 11.3554 11.3438 22.6308 

1025 3 -0.499338 8.54687 11.2787 22.6517 

1025 3 -0.497014 8.47508 8.52997 22.6313 

1025 3 -0.494575 8.50242 14.104 22.6296 

1025 3 -0.496825 8.46138 11.3548 22.6566 

1025 3 -0.495216 14.1265 11.3863 22.6506 

1025 3 -0.498289 14.1206 8.48331 22.6246 

1025 3 -0.494039 14.1861 11.3085 22.6636 

1025 3 -0.495577 11.3456 14.1815 22.6466 

1025 3 -0.498093 11.3573 11.3295 22.6279 

1025 3 -0.495324 11.4098 8.4669 22.6633 

1025 3 -0.498918 11.3811 14.1615 22.6605 

1025 3 -0.497316 8.51138 14.1871 22.6078 

1025 3 -0.496217 8.47934 11.2843 22.6281 

1025 3 -0.495807 8.51348 8.59824 22.6717 

1025 3 -0.496522 8.54223 8.60156 22.6489 

1025 3 -0.492663 14.1531 17.0438 22.6863 

1025 3 -0.496163 14.1743 11.2889 22.6394 

1025 3 -0.493287 14.2345 11.3196 22.6421 

1025 3 -0.496672 14.1842 8.50655 22.6722 

1025 3 -0.497805 11.3557 14.1972 22.647 

1025 3 -0.492831 11.3644 11.3241 22.6977 

1025 3 -0.499243 11.3062 11.2933 22.6519 

1025 3 -0.493512 11.3154 8.45564 22.6997 

1025 3 -0.49471 8.54539 14.108 22.599 

1025 3 -0.498206 8.59638 11.2124 22.6339 

1025 3 -0.500307 11.4102 11.3677 22.6019 

1025 3 -0.495701 14.068 8.494 22.6916 

1025 3 -0.495676 14.1044 14.1181 22.6389 

1025 3 -0.49504 14.2148 14.1961 22.6252 

1025 3 -0.492859 14.2113 11.2905 22.6453 

1025 3 -0.494632 11.3168 2.8618 22.6645 

1025 3 -0.495266 11.2975 14.2017 22.6354 

1025 3 -0.498503 11.3557 14.1871 22.6499 

1025 3 -0.49686 11.3621 11.3547 22.6374 

1025 3 -0.495701 8.50603 5.67006 22.6658 

1025 3 -0.491814 5.66926 8.47069 22.6887 

1025 3 -0.493825 8.52546 14.1787 22.669 

1025 3 -0.497251 14.114 8.39219 22.6743 

1025 3 -0.496744 14.0659 8.46962 22.6368 

1025 3 -0.496264 14.1891 8.48862 22.6691 

1025 3 -0.495408 14.1952 14.1889 22.6435 

1025 3 -0.495068 11.3784 11.3489 22.6375 

1025 3 -0.49694 11.3165 11.3325 22.6144 

1025 3 -0.492561 11.2876 8.49142 22.7092 

1025 3 -0.497409 11.3641 14.118 22.6063 

1025 3 -0.496564 14.2893 11.3137 22.6348 

1025 3 -0.494764 8.50499 11.2764 22.6789 

1025 3 -0.651094 10.025 8.99955 20.62 

1025 3 -0.493321 8.47305 14.0986 22.6522 

1025 3 -0.495552 14.1677 14.1287 22.6126 

1025 3 -0.496265 14.1583 11.3515 22.6328 

1025 3 -0.496359 14.1012 8.50227 22.6481 

1025 3 -0.496047 11.3133 14.1703 22.613 

1025 3 -0.496325 11.2832 14.1818 22.6411 

1025 3 -0.500395 11.2561 11.3221 22.6352 

1025 3 -0.495107 11.3651 5.73546 22.6393 

1025 3 -0.498186 8.53768 11.3089 22.6147 

1025 3 -0.495073 5.67437 17.0048 22.6346 

1025 3 -0.499003 8.5779 11.2667 22.6105 

1025 3 -0.49674 8.43204 11.301 22.6522 

1025 3 -0.49487 14.2469 11.3703 22.6504 

1025 3 -0.495719 14.1523 14.2051 22.6392 

1025 3 -0.492665 14.1623 11.2761 22.6911 

1025 3 -0.495122 14.2115 11.3981 22.6523 

1025 3 -0.496673 11.3862 8.48642 22.6487 

1025 3 -0.4964 11.3247 14.1792 22.6269 

1025 3 -0.493896 11.3471 11.3084 22.651 

1025 3 -0.497545 8.53693 11.28 22.6269 

1025 3 -0.494706 8.46936 8.49836 22.6455 

1025 3 -0.495805 8.5013 14.1437 22.6122 

1025 3 -0.494828 8.47697 14.184 22.6733 

1025 3 -0.496627 14.2219 11.3475 22.6689 

1025 3 -0.497528 14.1065 8.50819 22.6339 

1025 3 -0.494554 16.9571 14.1416 22.6281 

1025 3 -0.495392 11.2489 14.087 22.6083 

1025 3 -0.494371 11.3468 11.3507 22.6758 

1025 3 -0.495158 11.3442 8.4946 22.6406 

1025 3 -0.494964 11.2968 11.2865 22.6649 

1025 3 -0.496488 8.53093 14.1666 22.6351 

1025 3 -0.497697 8.4686 8.45626 22.6171 

1025 3 -0.49743 8.50205 11.2902 22.5978 

1025 3 -0.493867 8.54489 8.55581 22.7136 

1025 3 -0.495048 14.16 14.1814 22.6394 

1025 3 -0.494367 14.216 11.3382 22.6365 

1025 3 -0.491757 14.2053 11.3202 22.63 

1025 3 -0.496255 11.2337 8.54094 22.6577 

1025 3 -0.496075 11.3275 14.1874 22.6824 

1025 3 -0.495405 11.2971 11.3558 22.634 

1025 3 -0.496487 11.3257 11.355 22.6309 

1025 3 -0.496758 11.2718 8.50447 22.6825 

1025 3 -0.499192 8.43841 14.0848 22.6434 

1025 3 -0.498209 8.6155 14.1754 22.6108 

1025 3 -0.496393 8.53069 11.344 22.626 

1025 3 -0.496185 14.0979 8.47612 22.6884 

1025 3 -0.496322 14.1857 8.4911 22.7073 

1025 3 -0.496711 14.1301 14.2126 22.6417 

1025 3 -0.497811 11.2951 11.3181 22.6185 

1025 3 -0.499778 11.3357 8.51132 22.6412 

1025 3 -0.494269 11.2915 8.49552 22.7054 

1025 3 -0.495547 11.3429 17.003 22.6547 

1025 3 -0.494395 11.283 8.50245 22.6908 

1025 3 -0.496948 8.48533 14.043 22.6591 

1025 3 -0.497007 8.41651 8.54802 22.6572 
1025 3 -0.496122 14.0831 19.8136 22.6465 

1025 3 -0.498385 14.2094 19.7482 22.6468 

1025 3 -0.497538 14.1952 16.8788 22.6155 

1025 3 -0.496845 11.2889 14.212 22.6347 

1025 3 -0.496931 8.50916 19.8205 22.6797 

1025 3 -0.492349 11.3209 19.7928 22.655 

1025 3 -0.493096 14.1162 16.9995 22.6351 

1025 3 -0.49448 8.49161 16.9739 22.6547 

1025 3 -0.497831 8.48573 0.0448758 22.6507 

1025 3 -0.495483 8.57883 19.8745 22.6814 

1025 3 -0.493214 8.51001 16.9067 22.677 

1025 3 -0.494658 14.1106 16.9688 22.6099 

1025 3 -0.490239 14.1052 0.103631 22.6693 

1025 3 -0.497808 14.2022 19.8302 22.6365 

1025 3 -0.495974 11.3204 16.9445 22.6601 

1025 3 -0.49433 11.3776 19.9072 22.6247 

1025 3 -0.498096 11.3865 22.6963 22.6711 

1025 3 -0.492454 11.3288 19.8057 22.6741 

1025 3 -0.495883 8.46469 16.926 22.637 

1025 3 -0.493605 8.41966 16.8693 22.6786 

1025 3 -0.495293 11.2831 14.0803 22.6575 

1025 3 -0.492835 8.45843 19.8031 22.6828 

1025 3 -0.494443 11.3577 19.817 22.6641 

1025 3 -0.496228 14.1484 16.9291 22.6604 

1025 3 -0.49671 14.235 16.9638 22.6069 

1025 3 -0.496359 14.082 22.721 22.6785 

1025 3 -0.493731 11.3624 19.816 22.6509 

1025 3 -0.494538 11.3392 16.9744 22.6839 

1025 3 -0.497878 11.3503 16.9396 22.6719 

1025 3 -0.494244 8.47578 22.6587 22.6674 

1025 3 -0.497339 8.54474 19.8481 22.6459 

1025 3 -0.491125 8.52529 16.93 22.6669 

1025 3 -0.495103 11.2743 16.9525 22.6603 

1025 3 -0.495787 14.0869 0.0686886 22.7014 

1025 3 -0.492327 14.1766 19.8631 22.6237 

1025 3 -0.494829 14.1951 16.9469 22.6326 

1025 3 -0.495383 14.1766 16.9293 22.5869 

1025 3 -0.493683 11.2963 22.6171 22.6917 

1025 3 -0.496249 11.331 19.7969 22.6351 

1025 3 -0.493579 11.2959 19.7984 22.6601 

1025 3 -0.497844 11.4303 16.9719 22.6685 

1025 3 -0.490739 8.51226 14.1304 22.6873 

1025 3 -0.49421 8.49589 19.7955 22.7088 

1025 3 -0.495523 8.57726 19.8599 22.6713 

1025 3 -0.495249 14.1857 17.0346 22.6412 

1025 3 -0.494129 14.1252 16.9941 22.6169 

1025 3 -0.498424 14.1337 19.8174 22.6067 

1025 3 -0.492464 14.129 19.8 22.6557 

1025 3 -0.499912 11.3608 16.8475 22.6398 

1025 3 -0.495912 11.3958 16.9739 22.6308 

1025 3 -0.496261 11.4099 22.6709 22.6686 

1025 3 -0.497247 11.3694 19.775 22.6777 

1025 3 -0.498914 11.3871 19.8489 22.6384 

1025 3 -0.494243 8.43032 16.8779 22.6543 

1025 3 -0.497971 11.2982 0.0303497 22.6315 

1025 3 -0.492803 14.115 19.8187 22.6901 

1025 3 -0.49663 14.143 16.9255 22.6183 

1025 3 -0.493655 14.1029 19.8642 22.7015 

1025 3 -0.495314 14.1757 22.714 22.6969 

1025 3 -0.496344 11.3886 16.9862 22.7052 

1025 3 -0.494199 11.3756 19.8286 22.6673 

1025 3 -0.49488 11.3703 16.9033 22.6662 

1025 3 -0.491647 11.3232 14.103 22.6921 

1025 3 -0.495568 8.48155 17.0153 22.6515 

1025 3 -0.492784 5.63188 19.8202 22.6172 

1025 3 -0.496714 8.58706 16.8661 22.661 

1025 3 -0.494598 14.0559 17.0161 22.6279 

1025 3 -0.497307 14.1966 19.7925 22.6338 

1025 3 -0.496496 14.0909 19.7762 22.6603 

1025 3 -0.494721 14.1569 16.9584 22.6341 

1025 3 -0.501074 14.1916 14.2413 22.6179 

1025 3 -0.496916 11.36 0.000361025 22.6751 

1025 3 -0.494292 11.4272 19.8146 22.6653 

1025 3 -0.491328 11.3188 16.9255 22.6856 

1025 3 -0.49246 8.41674 17.0016 22.7021 

1025 3 -0.498181 8.41354 0.0419516 22.6443 

1025 3 -0.493152 8.53558 19.8111 22.6983 

1025 3 -0.494669 8.54557 16.8878 22.6473 

1025 3 -0.49727 14.2218 16.9865 22.6394 

1025 3 -0.492575 14.199 22.6322 22.6947 

1025 3 -0.491728 14.0949 19.779 22.6543 

1025 3 -0.494621 11.3021 19.8636 22.6594 

1025 3 -0.500233 11.2672 16.8674 22.6461 

1025 3 -0.500327 11.3532 14.0788 22.6202 

1025 3 -0.495075 11.4469 19.7647 22.6569 

1025 3 -0.493801 8.53631 2.845 22.6897 

1025 3 -0.497801 8.53509 14.0959 22.6197 

1025 3 -0.495795 8.48211 14.0732 22.6319 

1025 3 -0.494147 8.50684 0.0323452 22.6352 

1025 3 -0.499323 14.1375 19.8209 22.6015 

1025 3 -0.495497 14.2061 16.9338 22.6468 

1025 3 -0.49189 14.1514 16.9838 22.6233 

1025 3 -0.493601 14.126 2.79996 22.69 

1025 3 -0.498244 11.4145 19.7668 22.6375 

1025 3 -0.496781 11.3213 16.9713 22.678 

1025 3 -0.499811 11.3725 16.9291 22.6758 

1025 3 -0.4944 8.45911 0.0549415 22.6963 

1025 3 -0.495834 8.48417 19.7588 22.664 

1025 3 -0.494822 8.59031 19.8577 22.6639 

1025 3 -0.495015 8.46912 16.9581 22.6308 

1025 3 -0.491246 14.1868 22.6933 22.7329 

1025 3 -0.494684 14.1502 19.849 22.6412 

1025 3 -0.496657 14.19 19.7884 22.6217 

1025 3 -0.497069 14.1443 16.8943 22.5847 

1025 3 -0.495864 8.45614 14.0729 22.6433 

1025 3 -0.497019 11.4541 19.8227 22.618 

1025 3 -0.492467 14.1191 19.8053 22.6633 

1025 3 -0.49464 11.3243 14.03 22.636 

1025 3 -0.493458 8.40895 16.9451 22.6842 

1025 3 -0.493737 8.43993 0.0390394 22.6678 

1025 3 -0.495541 8.54675 19.8721 22.6871 

1025 3 -0.495835 14.2156 16.9365 22.6039 

1025 3 -0.496579 14.0992 16.9658 22.6087 

1025 3 -0.497808 17.0581 22.6875 22.6209 

1025 3 -0.494412 14.068 19.8335 22.6622 

1025 3 -0.492613 11.3203 14.0777 22.6769 

1025 3 -0.498982 11.3067 16.9123 22.5931 

1025 3 -0.496855 11.4074 0.0227704 22.6616 

1025 3 -0.497308 11.3327 19.8019 22.6447 

1025 3 -0.500474 11.322 16.8882 22.6321 

1025 3 -0.494647 8.53717 16.9397 22.7121 

1025 3 -0.495537 8.50767 -0.0179106 22.6438 

1025 3 -0.494224 14.1442 19.7743 22.6564 

1025 3 -0.496037 14.1417 19.8584 22.6168 

1025 3 -0.497014 14.1613 16.9831 22.6136 

1025 3 -0.496721 11.2913 14.0603 22.6482 

1025 3 -0.493559 14.1857 -0.0176364 22.7028 

1025 3 -0.492775 11.3485 19.7482 22.6752 

1025 3 -0.494329 14.0766 16.9683 22.6399 

1025 3 -0.498317 11.3698 16.9367 22.6781 

1025 3 -0.495626 8.44563 2.80502 22.6905 

1025 3 -0.495402 8.54268 19.8494 22.6553 

1025 3 -0.49489 8.57676 16.8749 22.6461 

1025 3 -0.495205 14.1761 16.9929 22.6166 

1025 3 -0.491319 14.0843 0.0375445 22.7205 

1025 3 -0.654324 13.67 18.4375 20.6091 

1025 3 -0.496436 14.1219 14.1893 22.6198 

1025 3 -0.496701 11.3549 22.5419 22.6274 

1025 3 -0.497284 11.3196 -0.0284729 22.6589 

1025 3 -0.491068 11.3968 19.7684 22.6537 

1025 3 -0.495542 11.3273 16.9698 22.665 

1025 3 -0.495531 8.41722 16.95 22.6448 

1025 3 -0.496102 8.45742 22.6296 22.6973 

1025 3 -0.496789 8.49743 19.8165 22.662 

1025 3 -0.492239 14.0563 22.7138 22.7054 

1025 3 -0.497826 14.2145 16.9916 22.6379 

1025 3 -0.498002 14.1355 19.7635 22.6154 

1025 3 -0.492635 14.0792 19.8068 22.6907 

1025 3 -0.496242 11.3764 19.8848 22.6357 

1025 3 -0.499912 11.3075 16.9138 22.6256 

1025 3 -0.497529 11.2933 16.8765 22.6226 

1025 3 -0.493382 11.3727 -0.0273375 22.7185 

1025 3 -0.494301 8.50167 19.757 22.7244 

1025 3 -0.494467 5.65373 16.9121 22.6641 

1025 3 -0.496304 8.51683 16.8925 22.651 

1025 3 -0.498763 8.49909 0.0368114 22.6328 

1025 3 -0.495856 14.149 19.8498 22.66 

1025 3 -0.498473 14.2015 16.9114 22.6195 

1025 3 -0.492925 14.159 19.8281 22.6716 

1025 3 -0.497467 11.3788 -0.00331022 22.6797 

1025 3 -0.496175 11.3438 16.9709 22.6281 

1025 3 -0.494232 11.2668 19.7877 22.6456 

1025 3 -0.494958 11.3716 16.9785 22.6742 

1025 3 -0.499773 8.4908 11.3167 22.6142 

1025 3 -0.494578 8.53923 19.7917 22.7132 

1025 3 -0.495643 8.51644 19.7351 22.6713 

1025 3 -0.493988 8.47079 16.8836 22.6457 

1025 3 -0.494739 14.1811 16.985 22.6276 

1025 3 -0.493262 14.0857 19.8047 22.621 

1025 3 -0.491728 14.1592 19.8323 22.6622 

1025 3 -0.496934 14.1856 16.936 22.5882 

1025 3 -0.496488 8.52202 14.0571 22.6748 

1025 3 -0.495281 11.3809 0.0247601 22.6832 

1025 3 -0.495034 11.3767 19.7964 22.662 

1025 3 -0.496379 11.3329 16.9325 22.6189 

1025 3 -0.492104 8.45253 16.9743 22.6948 

1025 3 -0.497303 8.45938 0.0828941 22.6179 

1025 3 -0.499444 8.47603 16.9212 22.6127 

1025 3 -0.499075 11.3651 14.0988 22.6252 

1025 3 -0.494165 14.1439 16.9558 22.6405 

1025 3 -0.495784 14.1485 2.91191 22.6538 

1025 3 -0.496401 14.1663 17.0567 22.6598 

1025 3 -0.49671 11.3241 22.6146 22.6531 

1025 3 -0.49797 11.3391 16.9622 22.6181 

1025 3 -0.495375 11.289 14.1507 22.6517 

1025 3 -0.49347 11.3381 19.7296 22.6692 

1025 3 -0.492619 8.45744 0.0537362 22.6457 

1025 3 -0.496612 8.50851 16.8376 22.6456 

1025 3 -0.498465 11.2145 14.1755 22.6485 

1025 3 -0.495606 14.079 19.7603 22.6347 

1025 3 -0.495871 11.358 19.7601 22.6497 

1025 3 -0.498918 14.1837 16.906 22.6118 

1025 3 -0.497821 11.3099 16.9221 22.5978 

1025 3 -0.494708 11.3234 -0.0387472 22.6585 

1025 3 -0.491651 11.3974 19.7812 22.6627 

1025 3 -0.495018 17.0729 17.0567 22.6607 

1025 3 -0.48709 11.3511 16.9411 22.7301 

1025 3 -0.497149 8.48466 -0.00737816 22.6362 

1025 3 -0.495517 8.54365 19.7935 22.6747 

1025 3 -0.49505 8.52851 16.9037 22.6685 

1025 3 -0.492149 14.1088 16.9715 22.6446 

1025 3 -0.496982 14.0752 0.0190217 22.6841 

1025 3 -0.499334 17.0543 19.7242 22.6378 

1025 3 -0.495884 17.0009 19.8237 22.6543 

1025 3 -0.493494 11.2973 16.8548 22.6322 

1025 3 -0.496045 11.36 14.0767 22.6795 

1025 3 -0.498521 11.4068 19.767 22.6316 

1025 3 -0.495677 11.3719 2.90011 22.6911 

1025 3 -0.494373 5.66253 16.9767 22.7051 

1025 3 -0.497118 8.51932 16.9192 22.6351 

1025 3 -0.494331 8.48358 22.6563 22.6672 

1025 3 -0.493259 14.1219 19.811 22.6665 

1025 3 -0.495194 11.312 16.9234 22.7034 

1025 3 -0.4947 17.047 17.0235 22.6483 

1025 3 -0.492107 14.1151 19.8427 22.6454 

1025 3 -0.492931 11.383 19.802 22.6587 

1025 3 -0.494281 11.2919 16.9637 22.6704 

1025 3 -0.49338 11.3877 16.9539 22.6873 

1025 3 -0.494845 11.3534 0.0103464 22.6814 

1025 3 -0.495227 8.49913 19.7308 22.6895 

1025 3 -0.496284 5.61606 19.8821 22.6187 

1025 3 -0.495916 8.4232 16.9247 22.6506 

1025 3 -0.494056 8.49341 0.00141254 22.6503 

1025 3 -0.495962 14.0803 19.8537 22.6701 

1025 3 -0.496949 14.2054 19.8215 22.6521 

1025 3 -0.49652 14.1239 16.8959 22.613 

1025 3 -0.501628 11.3483 14.0708 22.6129 

1025 3 -0.497007 8.54424 19.8555 22.6411 

1025 3 -0.491524 11.3883 19.7923 22.6944 

1025 3 -0.498843 11.3454 14.0715 22.5933 

1025 3 -0.494237 5.66869 16.9643 22.677 

1025 3 -0.496718 8.51808 22.5872 22.6642 

1025 3 -0.493048 8.54025 19.7835 22.6728 

1025 3 -0.494207 8.51478 16.8909 22.6632 

1025 3 -0.498532 14.1382 16.9761 22.6211 

1025 3 -0.496605 14.1117 0.0375979 22.6664 

1025 3 -0.495344 14.1175 19.8757 22.6402 

1025 3 -0.499519 11.3429 14.0912 22.6385 

1025 3 -0.49701 8.49982 16.9568 22.6638 

1025 3 -0.499019 11.3721 0.0370147 22.6125 

1025 3 -0.490228 11.3758 19.738 22.6814 

1025 3 -0.497801 11.329 17.0259 22.6957 

1025 3 -0.494574 8.50766 16.9586 22.6379 

1025 3 -0.495439 8.4961 22.6703 22.6421 

1025 3 -0.488943 8.5153 19.8742 22.7163 

1025 3 -0.495405 8.58463 19.8785 22.6703 

1025 3 -0.493818 14.1364 16.9445 22.6015 

1025 3 -0.489484 14.1935 14.1655 22.7064 

1025 3 -0.492797 11.3128 22.6382 22.6533 

1025 3 -0.493623 11.3624 19.8085 22.6495 

1025 3 -0.49455 11.3761 16.8959 22.6828 

